SUBJECT.NAME A1.A1 A2.A2 A3.A3 A4.A4 A5.A5 A6.A6 A7.A7 A8.A8 B1.B1 B2.B2 B3.B3 B4.B4 B5.B5 B6.B6 B7.B7 A1.A2 A1.A3 A1.A4 A1.A5 A1.A6 A1.A7 A1.A8 A1.B1 A1.B2 A1.B3 A1.B4 A1.B5 A1.B6 A1.B7 A2.A3 A2.A4 A2.A5 A2.A6 A2.A7 A2.A8 A2.B1 A2.B2 A2.B3 A2.B4 A2.B5 A2.B6 A2.B7 A3.A4 A3.A5 A3.A6 A3.A7 A3.A8 A3.B1 A3.B2 A3.B3 A3.B4 A3.B5 A3.B6 A3.B7 A4.A5 A4.A6 A4.A7 A4.A8 A4.B1 A4.B2 A4.B3 A4.B4 A4.B5 A4.B6 A4.B7 A5.A6 A5.A7 A5.A8 A5.B1 A5.B2 A5.B3 A5.B4 A5.B5 A5.B6 A5.B7 A6.A7 A6.A8 A6.B1 A6.B2 A6.B3 A6.B4 A6.B5 A6.B6 A6.B7 A7.A8 A7.B1 A7.B2 A7.B3 A7.B4 A7.B5 A7.B6 A7.B7 A8.B1 A8.B2 A8.B3 A8.B4 A8.B5 A8.B6 A8.B7 B1.B2 B1.B3 B1.B4 B1.B5 B1.B6 B1.B7 B2.B3 B2.B4 B2.B5 B2.B6 B2.B7 B3.B4 B3.B5 B3.B6 B3.B7 B4.B5 B4.B6 B4.B7 B5.B6 B5.B7 B6.B7
187 22214.11214 0 0 0 0 0 0 0 2.28239979889681e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 9.8499881901151e-14 7.09132315883544e-14 1.48557827558421e-13 3.25438688448367e-08 1.29752545330961e-15 5.15339686008596e-11 3.63333436631386e-07 7.26010119227124e-14 0 0 0 0 0 6.50651050150578e-14 4.68424608354731e-14 9.8131393300529e-14 2.14971856119639e-08 8.57093716762253e-16 3.40412903461404e-11 2.40003619838114e-07 4.7957341407691e-14 0 0 0 0 3.06689429054963e-11 2.20795579532778e-11 4.62549948651314e-11 1.01328655046296e-05 4.03997784341666e-13 1.60456267582077e-08 0.000113127571410576 2.26050655753416e-11 0 0 0 3.67854225649411e-13 2.64830082947811e-13 5.54798884688034e-13 1.21537198243214e-07 4.8456933315575e-15 1.92456962875696e-10 1.3568923881422e-06 2.71133208555461e-13 0 0 2.48749272881025e-07 1.79082598423306e-07 3.75164425303845e-07 0.0821855169330307 3.27674010187435e-09 0.00013014266586636 0.917553670431 1.83344878974827e-07 0 7.31944587966568e-14 5.26950439680774e-14 1.10392109901795e-13 2.41830834846856e-08 9.6418058069544e-16 3.82944717148919e-11 2.69990113121678e-07 5.39492197676479e-14 7.60280514269709e-13 5.47350383979405e-13 1.14665743100335e-12 2.51192883322526e-07 1.00150710831334e-14 3.97769737323541e-10 2.80442297718393e-06 5.60377673716339e-13 1.64317299059108e-13 3.44232245967723e-13 7.54093489993427e-08 3.00657399434176e-15 1.19412447305261e-10 8.41901682209297e-07 1.6822815602804e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
188 22215.11215 0 0 0 0 0 0 0 3.39528859527857e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 5.67534710400396e-13 1.55576355292489e-12 2.53590913221824e-12 1.26808591136282e-06 1.52208945538332e-12 2.48904279357622e-13 1.27346085316784e-12 2.2745954081634e-13 0 0 0 0 0 1.04412767668667e-12 2.86223160314411e-12 4.66546426498478e-12 2.33297377624047e-06 2.80027934439012e-12 4.57924144832819e-13 2.34286237934501e-12 4.18470971978485e-13 0 0 0 0 2.08760650189789e-13 5.72268453185957e-13 9.32802927402646e-13 4.6644977743449e-07 5.59881851329707e-13 9.15563722209327e-14 4.68426883548681e-13 8.3668189385614e-14 0 0 0 2.46809765931011e-14 6.76571196976644e-14 1.10281737464751e-13 5.51465806810416e-08 6.61926989353979e-14 1.08243611891406e-14 5.5380326406982e-14 9.89177137519042e-15 0 0 2.09159416575182e-13 5.73361577883279e-13 9.34584730876175e-13 4.67340771458248e-07 5.60951315627212e-13 9.17312596030953e-14 4.69321654162797e-13 8.38280090710928e-14 0 2.45909384125875e-14 6.7410301103052e-14 1.09879420848641e-13 5.49454015353405e-08 6.59512226650831e-14 1.07848730520721e-14 5.51782945381406e-14 9.85568540049977e-15 4.47547038436568e-07 1.22684543845408e-06 1.99976953139627e-06 0.999988342057835 1.20029068796821e-06 1.96281163141725e-07 1.00422691855813e-06 1.79370251706148e-07 9.3073888722494e-13 1.51711308533163e-12 7.58635120245962e-07 9.10593286040738e-13 1.48907519757293e-13 7.6185069072587e-13 1.36078158862948e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
189 22216.11216 0 0 0 0 0 0 0 7.66641831403058e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 7.68670230954036e-11 5.82162296171882e-05 1.89432967660813e-10 7.08308587939952e-11 6.5424498590366e-11 4.38145773784729e-11 1.50218918203482e-11 6.76523650024665e-11 0 0 0 0 0 7.66388245167447e-11 5.80434004855458e-05 1.88870589514365e-10 7.06205800469971e-11 6.52302699473592e-11 4.36845030776911e-11 1.49772956564261e-11 6.74515223925307e-11 0 0 0 0 1.16644116140293e-10 8.83419231715155e-05 2.87460606523077e-10 1.07484361781892e-10 9.92803221028003e-11 6.64877140621052e-11 2.27954098334841e-11 1.02661063258804e-10 0 0 0 1.5629379871667e-13 1.18371120767084e-07 3.85174251917281e-13 1.44020459508852e-13 1.33027701633903e-13 8.90882261584093e-14 3.05440284008278e-14 1.37557624747334e-13 0 0 1.60522479195526e-07 0.12157376637272 3.95595515290585e-07 1.47917072878554e-07 1.36626895265802e-07 9.14985946179724e-08 3.1370426746154e-08 1.41279379847428e-07 0 9.25976140625713e-14 7.0129995220184e-08 2.28199819946356e-13 8.53261680003715e-14 7.88134134346385e-14 5.27810908114783e-14 1.80960740413203e-14 8.14972055980816e-14 1.15948948947585e-06 0.878154293477237 2.85747419527771e-06 1.06843784232743e-06 9.8688638397775e-07 6.60914653779581e-07 2.26595553936296e-07 1.02049231256407e-06 5.80626061655963e-05 1.88933083925148e-10 7.06439473248274e-11 6.52518536534091e-11 4.36989576165751e-11 1.4982251416185e-11 6.74738410772933e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
190 22217.11217 0 0 0 0 0 0 0 9.13467699029564e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21233884539986e-11 1.55032547318941e-11 2.78613613987529e-11 1.31003673206502e-05 1.58062084038112e-11 3.31636279902396e-12 1.73199447374596e-11 3.01281455544319e-12 0 0 0 0 0 2.70430301775503e-11 3.4582327140279e-11 6.21489313778115e-11 2.92223275805776e-05 3.52581105916747e-11 7.3976429604654e-12 3.86347257605311e-11 6.72053322809603e-12 0 0 0 0 4.72209101328831e-13 6.03855762965763e-13 1.08520719911137e-12 5.1026267969839e-07 6.15655886479339e-13 1.29173184786549e-13 6.74616306371286e-13 1.17349902553607e-13 0 0 0 2.18616934960235e-13 2.79564912421542e-13 5.02414440973046e-13 2.36234462119308e-07 2.85027972806085e-13 5.98028408550778e-14 3.12324664556568e-13 5.43290587622255e-14 0 0 4.65883411402332e-13 5.95766540826458e-13 1.07066981677743e-12 5.03427225905244e-07 6.07408590465068e-13 1.27442787148133e-13 6.65579179468278e-13 1.15777889023224e-13 0 7.99406969273512e-14 1.02227276855185e-13 1.83715687739636e-13 8.63828209077693e-08 1.04224930214363e-13 2.18678428414522e-14 1.14206391910099e-13 1.98662689221643e-14 9.2537552828183e-07 1.18335996508324e-06 2.12665148203829e-06 0.999948106590149 1.20648435107969e-06 2.53137230467017e-07 1.32202750675308e-06 2.29967460948502e-07 1.16813236506841e-12 2.09928550795185e-12 9.8708066958702e-07 1.19095918404306e-12 2.4987983406343e-13 1.30501551828344e-12 2.27008215566644e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
191 22218.11218 0 0 0 0 0 0 0 6.77975484983415e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 4.5052128321228e-07 1.08610447021055e-06 1.85117796656489e-06 0.999970218931851 1.19738873011879e-06 1.85704174266933e-07 4.05590942942484e-06 1.69249821449451e-07 0 0 0 0 0 1.69393766660406e-12 4.08369890727184e-12 6.96033728482977e-12 3.75983839709708e-06 4.50212220176003e-12 6.98238479197752e-13 1.525001816973e-11 6.36370929193478e-13 0 0 0 0 1.78204666268116e-12 4.29610968134842e-12 7.32237441442129e-12 3.95540379074255e-06 4.73629697408722e-12 7.34556870740366e-13 1.60432373167993e-11 6.69471322914747e-13 0 0 0 3.67638770191068e-13 8.86293559496688e-13 1.51061629359704e-12 8.16005447943683e-07 9.77104826308719e-13 1.51540130934667e-13 3.30974275845147e-12 1.38112889515622e-13 0 0 1.77997196853964e-12 4.29110806507547e-12 7.31384956060138e-12 3.95079883103872e-06 4.73078288301968e-12 7.3370168503269e-13 1.60245594610679e-11 6.68691911095375e-13 0 2.64952082708158e-13 6.38739283012594e-13 1.08867988257442e-12 5.88083631172845e-07 7.04185683735534e-13 1.09212837601812e-13 2.38528498129892e-12 9.95360138621606e-14 2.7977624021211e-12 6.74476959193722e-12 1.14959188555136e-11 6.2098710671791e-06 7.43585107891869e-12 1.1532333233548e-12 2.51874247252964e-11 1.05105087076178e-12 1.63444488056892e-12 2.78578022046757e-12 1.50482412132758e-06 1.80191310658558e-12 2.79460443498613e-13 6.10361211540685e-12 2.54698799049811e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
192 22219.11219 0 0 0 0 0 0 0 2.73093767401295e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 2.74277081009896e-11 6.67832886660053e-11 1.15899494036853e-10 5.83255136122217e-05 7.02008071105811e-11 1.15871083594818e-11 5.99312046170661e-11 1.05314097468639e-11 0 0 0 0 0 2.72966627736245e-11 6.64642084900921e-11 1.15345744263755e-10 5.80468433712773e-05 6.98653985625817e-11 1.15317469562398e-11 5.9644862634006e-11 1.04810923075498e-11 0 0 0 0 4.1544757744807e-11 1.01156667513557e-10 1.75552998623791e-10 8.8345673085013e-05 1.0633318373378e-10 1.7550996531866e-11 9.07778137350322e-11 1.59519295244713e-11 0 0 0 8.40532425684207e-14 2.0465989870871e-13 3.55178356498746e-13 1.78740729102294e-07 2.15133012457271e-13 3.55091291631094e-14 1.83661429549564e-13 3.2273901077744e-14 0 0 5.71586509975732e-08 1.39174686972575e-07 2.41531618539019e-07 0.121548897361019 1.46296709101877e-07 2.41472411895323e-08 1.24895116863499e-07 2.19471919424326e-08 0 5.11242974702202e-14 1.24481735886538e-13 2.16032640713946e-13 1.08716736266674e-07 1.30851871842745e-13 2.15979684634478e-14 1.11709688659002e-13 1.96301828317919e-14 4.12967033949603e-07 1.00552683936451e-06 1.74504811384266e-06 0.878181810574152 1.05698292349403e-06 1.74462035021264e-07 9.0235799945835e-07 1.58566841620769e-07 6.64951655242006e-11 1.15399468850575e-10 5.80738798492699e-05 6.98979397689759e-11 1.1537118097971e-11 5.96726434214238e-11 1.04859740858698e-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
193 22220.11220 0 0 0 0 0 0 0 9.38772841880183e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 9.42927046565333e-08 5.25353551339432e-05 4.26763118054718e-07 1.85745808350129e-07 1.59189391491662e-07 3.19940971031695e-06 1.6563291116525e-06 6.82079787800527e-08 0 0 0 0 0 9.3841149624559e-08 5.22837704110985e-05 4.24719407100402e-07 1.84856296751813e-07 1.58427054988251e-07 3.18408816917224e-06 1.64839717516074e-06 6.78813399785556e-08 0 0 0 0 1.42810898072202e-07 7.95673565049306e-05 6.46353547450871e-07 2.81321082052462e-07 2.41100094066678e-07 4.84566198090946e-06 2.50859118740781e-06 1.03304309074075e-07 0 0 0 1.8759526033079e-10 1.04519046927558e-07 8.4904488128401e-10 3.69541136821991e-10 3.16707166769229e-10 6.3652230540847e-09 3.2952654399482e-09 1.35699719108592e-10 0 0 0.000196525628197242 0.109494617933287 0.000889463189889591 0.000387132936784251 0.000331783835018756 0.00666823595177074 0.00345213471556024 0.00014215962864403 0 1.12104313149597e-10 6.24591258126858e-08 5.07377388328945e-10 2.20832633249375e-10 1.8925978906724e-10 3.80376858809703e-09 1.96920470239815e-09 8.10922609581788e-11 0.00141971844923642 0.790998764883544 0.00642556043294029 0.00279668243628793 0.00239683564965779 0.0481719238932491 0.0249385252696482 0.00102697367958527 5.23039028500911e-05 4.24882949964377e-07 1.84927477695488e-07 1.58488059062637e-07 3.18531423722948e-06 1.64903190856469e-06 6.79074784327089e-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
194 22221.11221 0 0 0 0 0 0 0 2.87596946196709e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 4.25538474208387e-14 5.63806125427809e-14 4.25441160747798e-14 3.21392856973807e-13 1.74479399072647e-14 3.32069965156916e-10 9.5813989922717e-07 5.42149388913028e-14 0 0 0 0 0 3.52116611718199e-14 4.66527739755883e-14 3.52036088597273e-14 2.6594014569087e-13 1.44374947366104e-14 2.7477503932388e-10 7.92823670046515e-07 4.4860762877968e-14 0 0 0 0 2.06212918210113e-14 2.73216438643972e-14 2.06165760799196e-14 1.55744692772478e-13 8.45514759088458e-15 1.60918743463381e-10 4.64307780960887e-07 2.62721738149667e-14 0 0 0 2.29361457990099e-15 3.03886493912052e-15 2.29309006899174e-15 1.73227895316035e-14 9.40428463841825e-16 1.78982761793271e-11 5.16428895540038e-08 2.92213705284472e-15 0 0 2.06890957497477e-14 2.74114789149665e-14 2.06843645030429e-14 1.56256789790525e-13 8.48294857589001e-15 1.61447853041426e-10 4.65834450190211e-07 2.63585581509513e-14 0 2.72331130480645e-15 3.60818043057788e-15 2.72268852951492e-15 2.05681237709237e-14 1.11661282997807e-15 2.12514248395707e-11 6.13179154718141e-08 3.46958418382104e-15 4.43974143759484e-08 5.88231985953364e-08 4.43872614372696e-08 3.35316609739699e-07 1.82038397235531e-08 0.000346456283942463 0.999649543211144 5.65637011271789e-08 3.81044088250013e-14 2.87531177633382e-14 2.17210921684695e-13 1.1792057684297e-14 2.24426964166838e-10 6.47551574648019e-07 3.664075473407e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
195 22222.11222 0 0 0 0 0 0 0 9.67000248212407e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 1.0679217526336e-11 2.8516027001017e-11 4.38957237908336e-11 2.18389192645617e-05 2.63999412352136e-11 4.33883775231454e-12 2.99785188120309e-11 4.92949505910644e-12 0 0 0 0 0 3.80393912931383e-13 1.01574137481733e-12 1.56356644038501e-12 7.77902681797832e-07 9.40366363252361e-13 1.54549475755796e-13 1.06783535841207e-12 1.75588699236167e-13 0 0 0 0 3.78219248998786e-13 1.0099345097294e-12 1.55462772862193e-12 7.73455510463938e-07 9.34990407580955e-13 1.53665935932201e-13 1.06173067860268e-12 1.7458488083051e-13 0 0 0 2.50011790431474e-14 6.6759038749186e-14 1.02764537478216e-13 5.11272225044261e-08 6.18050579007729e-14 1.01576786143058e-14 7.0182886940884e-14 1.15404699137461e-14 0 0 8.54558294396408e-13 2.28187199454039e-12 3.5125658562047e-12 1.74756526423035e-06 2.1125413634935e-12 3.47196766068009e-13 2.39890159006147e-12 3.94461567952613e-13 0 6.14899114864461e-13 1.64192551740188e-12 2.52747372536939e-12 1.25746405036313e-06 1.52008332614012e-12 2.49826121329517e-13 1.7261343948661e-12 2.83835603226378e-13 4.88973426531455e-07 1.3056742593139e-06 2.00987033171206e-06 0.999946967856206 1.20878422919815e-06 1.98664027367292e-07 1.37263793248022e-06 2.25708679889411e-07 2.58211850447024e-11 3.9747458740793e-11 1.97750821138742e-05 2.39050751277311e-11 3.92880580725565e-12 2.7145467409746e-11 4.46364439525865e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
196 22223.11223 0 0 0 0 0 0 0 3.11066324984917e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 5.20602398267503e-14 6.13501737372649e-14 5.23792523252218e-14 4.09663309129801e-13 1.33589647688819e-14 1.9677746290572e-12 1.37416362898213e-06 7.58728924282326e-14 0 0 0 0 0 2.95406722379088e-14 3.48120826977072e-14 2.97216902986881e-14 2.32456277250615e-13 7.5803108281598e-15 1.11657928485344e-12 7.79745108745311e-07 4.30527453277857e-14 0 0 0 0 1.91304382631507e-14 2.2544185639945e-14 1.92476649399293e-14 1.50537889761291e-13 4.90898335507445e-15 7.23092924317075e-13 5.04960264401279e-07 2.78808105624431e-14 0 0 0 1.83576450861896e-15 2.16334907252209e-15 1.84701362741766e-15 1.44456761222498e-14 4.71068006528916e-16 6.93882862815375e-14 4.84561889748386e-08 2.67545373493351e-15 0 0 1.8296533146737e-14 2.15614736135957e-14 1.84086498556099e-14 1.43975869866124e-13 4.69499838097841e-15 6.91572951751049e-13 4.82948800665973e-07 2.66654724579017e-14 0 2.43657267833027e-15 2.87136896865052e-15 2.45150340359024e-15 1.91734504040288e-14 6.25238928498155e-16 9.20976529157021e-14 6.43149083653009e-08 3.55107501102081e-15 3.78848099439203e-08 4.46451971753786e-08 3.81169588528486e-08 2.98116502325548e-07 9.72146580578305e-09 1.43197127178801e-06 0.999994008653906 5.52135395285313e-08 3.66574820729719e-14 3.1297246383203e-14 2.447788571014e-13 7.9821454724145e-15 1.17576950143987e-12 8.21079640466365e-07 4.5334984802546e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
197 22224.11224 0 0 0 0 0 0 0 1.99604143820322e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 3.12719006828782e-13 2.2790794598531e-13 4.70845538401429e-13 1.01780573835159e-07 5.49859589512766e-15 1.61237511070119e-10 9.22401570694509e-07 2.33213200153126e-13 0 0 0 0 0 2.42579598189158e-13 1.76790718677047e-13 3.65240100602878e-13 7.89523187438134e-08 4.26532175441105e-15 1.25073723676234e-10 7.15517117610417e-07 1.80906063111563e-13 0 0 0 0 1.42348781704379e-13 1.03743033660627e-13 2.14327518631071e-13 4.63302209658783e-08 2.50294484717609e-15 7.33948457390833e-11 4.19874510225914e-07 1.06157969916274e-13 0 0 0 1.46473989062816e-14 1.06749462804026e-14 2.20538639277038e-14 4.76728511321366e-09 2.57547912795956e-16 7.55217972597711e-12 4.32042295566015e-08 1.09234382888777e-14 0 0 1.42606748966984e-13 1.03931038827144e-13 2.14715927176759e-13 4.64141815037581e-08 2.50748073306809e-15 7.35278533224144e-11 4.20635415073456e-07 1.06350351477782e-13 0 1.71119461529819e-14 1.24710951824959e-14 2.57646107961336e-14 5.56942066473247e-09 3.00882500966589e-16 8.82289706421118e-12 5.04737021558537e-08 1.27613980475765e-14 3.05285837681164e-07 2.22490691915036e-07 4.59653783334058e-07 0.0993613022055562 5.36789711292905e-09 0.000157404978775779 0.900476562149202 2.27669842933574e-07 1.45470436509646e-13 3.00534084951518e-13 6.49651087854443e-08 3.50967642482253e-15 1.02915635590042e-10 5.88755949451461e-07 1.48856705629182e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
198 22225.11225 0 0 0 0 0 0 0 3.17459012044411e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 4.38715824086736e-14 5.29495730177072e-14 4.40640095493447e-14 2.79326299782768e-13 1.20319472981878e-14 1.37280633336827e-12 9.23131301961324e-07 6.10508581304781e-14 0 0 0 0 0 3.6421782975695e-14 4.39582470297531e-14 3.65815342126317e-14 2.3189411713767e-13 9.98881164548458e-15 1.13969115305295e-12 7.66375090483602e-07 5.06838591914707e-14 0 0 0 0 2.2664567111482e-14 2.73543621017618e-14 2.27639771989319e-14 1.44303198559277e-13 6.21584319620252e-15 7.09207636593965e-13 4.76900312168264e-07 3.1539579731189e-14 0 0 0 2.36450566651492e-15 2.85377364038644e-15 2.37487673223737e-15 1.50545884689225e-14 6.4847461622787e-16 7.39888596686476e-14 4.97531448510804e-08 3.29040103113706e-15 0 0 2.26243375122913e-14 2.73058081180012e-14 2.27235711468685e-14 1.44047060429154e-13 6.20481007656756e-15 7.07948793271574e-13 4.76053814270551e-07 3.14835969875085e-14 0 2.7371853606745e-15 3.30356892003467e-15 2.74919105373419e-15 1.74274055468219e-14 7.50683430978676e-16 8.56505553807876e-14 5.75949475031786e-08 3.80901499231819e-15 4.75244894042603e-08 5.73583464211363e-08 4.77329387262548e-08 3.02584020122623e-07 1.3033770848719e-08 1.4871111654127e-06 0.999994560718839 6.61341739013564e-08 3.83148229799239e-14 3.18851433439174e-14 2.02123211196337e-13 8.70643339616114e-15 9.93375935838687e-13 6.67986735417991e-07 4.41769912150087e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
199 22226.11226 0 0 0 0 0 0 0 4.98970687173037e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 2.33860972020962e-13 4.95373495694112e-13 9.17074853064646e-13 4.43529695126425e-07 5.34689061016521e-13 9.2488408191923e-14 4.63804238968771e-13 8.33649447799307e-14 0 0 0 0 0 1.56518341050766e-13 3.31543297184325e-13 6.13779346680331e-13 2.96845307226883e-07 3.57856396837332e-13 6.19005903016955e-14 3.10414642633052e-13 5.57944437927586e-14 0 0 0 0 4.67979368830756e-11 9.91292278686142e-11 1.83515918538679e-10 8.87547609972123e-05 1.06996668633017e-10 1.85078623918222e-11 9.28119015062418e-11 1.66821654351227e-11 0 0 0 7.53909222689705e-13 1.59696012486579e-12 2.95641972085992e-12 1.42982869182034e-06 1.72370366413906e-12 2.9815947195127e-13 1.49518874508823e-12 2.68747710126571e-13 0 0 5.27218815874261e-07 1.11677560200995e-06 2.06746390354294e-06 0.999898352636051 1.20540905638921e-06 2.08506911724758e-07 1.04560551319636e-06 1.87938872794724e-07 0 1.67104718427128e-13 3.53967777517006e-13 6.55293329937205e-13 3.16922931507904e-07 3.82060607270642e-13 6.60873393073012e-14 3.31410051401129e-13 5.95681934602356e-14 1.63434800300127e-12 3.46194012806404e-12 6.40901917817457e-12 3.0996273779135e-06 3.73669873834548e-12 6.46359432798761e-13 3.24131694652408e-12 5.82599695211985e-13 1.05693930636551e-12 1.95669018933934e-12 9.46324283382535e-07 1.14082382320469e-12 1.97335212422395e-13 9.89582476426515e-13 1.778691990524e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
200 22227.11227 0 0 0 0 0 0 0 2.25092431376107e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 3.24769408946686e-13 3.23851049184998e-13 4.79780160054598e-13 1.17143917679939e-07 5.94366866589207e-15 1.85583074510934e-10 1.28153319190478e-06 3.32551778813314e-13 0 0 0 0 0 2.31122193418335e-13 2.30468642570805e-13 3.41435615226376e-13 8.3365484722266e-08 4.22981260294226e-15 1.32070219856595e-10 9.12003267832576e-07 2.36660517977292e-13 0 0 0 0 5.06065788628185e-11 5.04634771899883e-11 7.47608359585508e-11 1.82537294001805e-05 9.26160927688566e-13 2.89181315638741e-08 0.00019969248566787 5.18192519272935e-11 0 0 0 3.4164317779123e-13 3.40677103589979e-13 5.04707691077966e-13 1.23230264897451e-07 6.25247881978585e-15 1.95225256977914e-10 1.34811672548617e-06 3.49829889651206e-13 0 0 2.32113047144303e-07 2.31456694431306e-07 3.42899398286417e-07 0.0837228844160491 4.24794641136535e-09 0.000132636423679339 0.91591315559654 2.37675115288607e-07 0 7.2005315428952e-14 7.18017039357017e-14 1.06373078281383e-13 2.59722267884901e-08 1.31778340355632e-15 4.11460176060738e-11 2.84131445800437e-07 7.37307611809048e-14 1.66097136903985e-12 1.65627459271603e-12 2.45374437164081e-12 5.99110285524093e-07 3.03977628715845e-14 9.49129335613172e-10 6.55415775497969e-06 1.700772819471e-12 2.24455931059445e-13 3.32527879097244e-13 8.11905571310398e-08 4.11946074489808e-15 1.28624631240367e-10 8.88209954843326e-07 2.30486266222894e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
201 22228.11228 0 0 0 0 0 0 0 1.11354007315686e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 1.11456705715016e-06 9.58137863805245e-13 1.48493364156253e-12 4.81824365270303e-13 3.34367778946859e-13 8.05450156391432e-13 1.82731105769578e-13 7.0626164284364e-13 0 0 0 0 0 4.51688380378964e-06 3.88294034984783e-12 6.01782788415259e-12 1.95263681785585e-12 1.35505566537725e-12 3.26415960603269e-12 7.40534332864261e-13 2.86218918398241e-12 0 0 0 0 9.42908369928591e-07 8.10571428189762e-13 1.25623339612953e-12 4.07616772749897e-13 2.82870532895133e-13 6.81399731985308e-13 1.54587997169944e-13 5.9748761649167e-13 0 0 0 9.060726143869e-07 7.78905561250709e-13 1.20715725282768e-12 3.9169277390275e-13 2.71819883508638e-13 6.54780099840686e-13 1.48548846542971e-13 5.74146103697652e-13 0 0 9.85310607723697e-07 8.47022523061922e-13 1.3127257435173e-12 4.25947147024466e-13 2.9559111527999e-13 7.12042023845917e-13 1.61539761758443e-13 6.24356411808472e-13 0 0.999984651610107 8.59637068748082e-07 1.33227591888352e-06 4.32290697047913e-07 2.99993297661922e-07 7.2264633057415e-07 1.6394554277294e-07 6.33654833357801e-07 1.32461521505318e-06 1.13870581798829e-12 1.76478003933418e-12 5.72627623547639e-13 3.97381785667541e-13 9.57243016719909e-13 2.1716809357776e-13 8.39361716208609e-13 9.57255016745311e-13 1.48356539451878e-12 4.81380402829873e-13 3.3405968590333e-13 8.0470799878619e-13 1.82562733737137e-13 7.05610879484334e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
202 22229.11229 0 0 0 0 0 0 0 2.78723774421067e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 4.20351452815212e-13 3.60403067023951e-13 4.23022596470746e-13 1.86473676815905e-13 9.1341769101218e-14 8.95902092045328e-07 1.8528033489327e-12 3.7976153420459e-13 0 0 0 0 0 5.6628373125108e-13 4.85523226295057e-13 5.6988220863431e-13 2.51211239500199e-13 1.23052644351038e-13 1.2069300013627e-06 2.49603608285694e-12 5.11602320236415e-13 0 0 0 0 2.89611993134393e-14 2.48309003985861e-14 2.91452346564473e-14 1.28475857162063e-14 6.29322716233229e-15 6.17254891812118e-08 1.27653673414653e-13 2.61646520073087e-14 0 0 0 6.85027130306851e-15 5.8733204584816e-15 6.89380168367581e-15 3.03887441928556e-15 1.48855415023545e-15 1.4600097966582e-08 3.01942708331794e-14 6.18879635682999e-15 0 0 2.99164850862612e-14 2.56499481742118e-14 3.01065908389566e-14 1.32713636031983e-14 6.50080939358755e-15 6.37615057493488e-08 1.31864332536248e-13 2.70276936080002e-14 0 4.04154591450329e-15 3.46516119630357e-15 4.06722811366253e-15 1.79288526696025e-15 8.7822214307135e-16 8.61381450129655e-09 1.78141166281369e-14 3.65128671917492e-15 4.69190486873524e-07 4.0227692649849e-07 4.72171980535209e-07 2.08139342991191e-07 1.01954421304996e-07 0.999993543361303 2.0680735121636e-06 4.23884580238662e-07 2.38973607634951e-14 2.80494938138249e-14 1.23645693821716e-14 6.05662772798384e-15 5.94048648896609e-08 1.22854420798573e-13 2.51809688023059e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
